,Comment,Sentiment,Score
4021,holaaaaa primero haria seria tomarle foto hormiga atiquetar prankedy decirle graciaaaaass,positive,0.9499272704124451
4024,quiero ganar iphone,positive,0.9520983099937439
4033,pues si gano iphone hago fiesta invito,positive,0.9009487628936768
4034,iphone pa uni,positive,0.9095617532730103
4036,hola prankedy quisiera celular ayudaria llevar estudios universidad debido carrera piden compu asi celular creeme seria gran ayuda,positive,0.9694064855575562
4043,primero haria usarlo contenido equipo deportivo cual frecuentemente grabamos tomamos fotos etc saludo edy!,positive,0.9183814525604248
4046,maestro,positive,0.9860498309135437
4048,neta usaria tomar mejores fotos grabar mejores clips skate historias grupo,positive,0.9896997809410095
4049,iphone presenta avances significativos rendimiento camara diseno disfrutar capacidades fotograficas avanzadas ver bromas edy alvvvv,positive,0.9822697043418884
4050,serviria trabajo salir adelante sacar adelante familia gracias prankedi seguimos excelente broma,positive,0.9954046010971069
4053,robaron cel aqui valle chalco jaja ojala gane cel aver si terminan robando vez,negative,0.9370800852775574
4057,dare buen uso iphone,positive,0.9883741140365601
4059,primero haria seria pasar todas fotos tengo shingo,positive,0.9653122425079346
4062,primero haria iphone seria cagarme calle,negative,0.9783746600151062
4076,empesaria proyecto hacer fotografias buena camara,positive,0.9727129340171814
4082,ojala gane iphone,positive,0.9677819609642029
4083,si ganara iphone venderia pagar unas deudas,negative,0.9368218183517456
4088,seguir vida universitario,positive,0.9762452840805054
4089,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4091,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4092,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4093,haria iphone sinceramente seria seguir apoyando contenido inicios chavo v,positive,0.9800605773925781
4095,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4096,parte dise mientras llega orgasmo dise siiiuuuuu,positive,0.9197866916656494
4097,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4098,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4099,primero aria ver mejor documental historia aclamado critica ganador oscar atuacion banda sonora cinematografia cineasta prankedi,positive,0.9896538853645325
4100,si gano iphone porfin podre tomar fotos buena calidad cuidaria si hijo areh,positive,0.9516124129295349
4106,primero haria decirle amis companeros coopel ere pobre phone,negative,0.9873649477958679
4107,ver bromas,positive,0.961693286895752
4110,si iphone diria amigos ere pobre iphone,negative,0.9652270674705505
4112,das risa,positive,0.9491356611251831
4113,aqui participando pal aifon mayonesa casera,positive,0.9226622581481934
4114,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4115,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4116,saludos prankedy colombia bogota,positive,0.9932996034622192
4118,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4120,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4121,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4122,barrio respaldandolo,positive,0.9774470329284668
4124,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4125,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4127,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4128,primero seria probar camara,positive,0.9031937718391418
4129,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4130,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4132,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4134,primero haria decirle amis compas conalep ere pobre phone,negative,0.9559847116470337
4135,tener primer celular disfrutar,positive,0.9882181286811829
4139,si ganara iphone grabaria fiesta nina vea super pro!,positive,0.9782374501228333
4140,primero haria decirle amis companeros coopel ere pobre phone,negative,0.9873649477958679
4142,llegara ganar neta regalaria mama dado gustaria regresarle aunque,positive,0.9362218976020813
4143,primero haria seria envolverlo tener regalo esposa febrero,positive,0.9095329642295837
4146,bolivia ganamos v,positive,0.9724813103675842
4153,seria primer iphone ayudaria empezar hace contenido,positive,0.951099693775177
4157,quiero ganar iphone favor,positive,0.9099370837211609
4160,jajajajajajaja bueno jajaja,positive,0.9726561903953552
4163,jajajajajaj,positive,0.947300374507904
4164,iphone voy suscribir only bb,positive,0.9699953198432922
4165,jajaj,positive,0.9586194157600403
4166,jajajajajajajaja bro esta riendo,positive,0.9021431803703308
4167,probar camarita,positive,0.9796355962753296
4171,gustaria ganar,positive,0.9523236751556396
4178,celular utilisaria ver only fans,positive,0.9891709685325623
4183,onlyfan rey misterio,positive,0.9480536580085754
4184,burro van rankin troleado xd,negative,0.9121171236038208
4185,edy porfavor ayudame iphone perrito bendiciones,positive,0.9938477873802185
4191,ojala pueda ganar comprarle andadera perrito,positive,0.9202097058296204
4192,camara,positive,0.9797822833061218
4194,jajaja,positive,0.9424360394477844
4195,jugar,positive,0.9534119963645935
4196,quiero ganar prankedy haria sacarle provecho camara,positive,0.9144442677497864
4198,venderlo llevar ciertas zonas cuidad alimentos personas necesitan ello,negative,0.969157338142395
4200,tomarme foto jajajaja,positive,0.9650846123695374
4205,alch cel esta dlv harias parote iphone,negative,0.929381251335144
4206,verdad si gano iphone regalaria celular abuelita esta viejito pues juntando comprarle esta bien serviria mejor batallaria tanto saludos prankedy,positive,0.9407185912132263
4209,empenarlo carinosas,positive,0.9810783267021179
4222,like gratis solo sube mas contenido,positive,0.9759926199913025
4226,regalaria mama cumpleanos,positive,0.9854220151901245
4227,haria disfrutarlo sacarle mejor provecho,positive,0.9870395064353943
4229,seguir viendo contenido,positive,0.9891254901885986
4240,quieroooo,positive,0.976184606552124
4242,regalarlo hermana!,positive,0.9641730189323425
4244,usaria regalarselo mama siempre ilusion tener veo dia denpoder regalarselo,positive,0.9925129413604736
4249,jajajaj mamaste quiero ganar pues usarlo vg primero,positive,0.9487702250480652
4251,llamarle ex,positive,0.9406740069389343
4257,jugar cod,positive,0.9678289294242859
4263,editaria reels relojes,positive,0.9436849355697632
4268,ver hentai facil sencillo,positive,0.9547073841094971
4269,si ganara iphone haria bromas prankedy,negative,0.951293408870697
4271,seguir viendo mamadas apa jajaja,positive,0.9901843070983887
4272,toca ganar carnal,positive,0.9739248752593994
4275,pa llamarle carinosas,positive,0.9280324578285217
4277,ana,positive,0.9006303548812866
4282,estaria genial iphone grabar bromas,positive,0.9335362315177917
4284,tomarle foto hija sera cumpleanos,positive,0.9061265587806702
4286,pa tomar fotos,positive,0.965175449848175
4287,primero haria iphone seria suscribirme only fans,positive,0.912824809551239
4288,quiero ganarme iphone xq jovenes construyendo futuro,positive,0.9478635191917419
4290,gracias iphone,positive,0.9959465861320496
4293,usarlo,positive,0.9788002371788025
4294,mando beso abrazo amor,positive,0.9950729012489319
4296,iphone usare regalarle mio mama siempre querido,positive,0.9947145581245422
4298,jajaja only,positive,0.9277487993240356
4299,padrino,positive,0.929612934589386
4308,primero haria sacar fotos bien perras!,positive,0.9404829740524292
4310,daria pareja funciona,positive,0.9275783896446228
4312,debutar only,positive,0.9178744554519653
4314,tomarle fotos abuela gusta tomarse fotos guardarlas siempre,positive,0.9308416247367859
4315,conocer aifone,positive,0.9701152443885803
4318,si gano iphone porfin podria tener buena camara,positive,0.9556897878646851
4321,regalo sobrino,positive,0.9603484272956848
4322,pondria cancion jose torres,positive,0.9501849412918091
4329,iphone primero haria tomar fotos profesionales saludos bro,positive,0.9222292900085449
4330,si gano iphone voy grabar vida salvaje,positive,0.924227237701416
4334,fuerte,positive,0.9883072972297668
4335,si gano rapo jaja,positive,0.9191309809684753
4336,revendo pagar semestre universidad comprarme laptop,negative,0.9875028729438782
4339,empezaria cambiar chingadera iphone cansado jefe,negative,0.9644864201545715
4340,regalo mas necesitado,positive,0.9902903437614441
4341,mmes we regalaste tocado,positive,0.9889246821403503
4345,si gano regalaria ami novia samsung viejito prepa me dice burlan telefono,negative,0.9788731336593628
4349,regalaria mama,positive,0.9813702702522278
4359,we,positive,0.9218583703041077
4360,regalarselo madre,positive,0.9620932936668396
4361,regalaria mama,positive,0.9813702702522278
4362,si gano iphone regalaria mama acerca cumpleanos,positive,0.9529809355735779
4363,primero aria pongo fondo pantalla,positive,0.9073023200035095
4365,primero haria regalarselo mama cumple,positive,0.9528480172157288
4377,primero haria desinstalar free fire,negative,0.9512065649032593
4379,ocuparia regalarselo cumpleanos hermano eddy,positive,0.9410568475723267
4381,jajajaja xdd,positive,0.9303848147392273
4383,primero haria iphone sentirme qlo paps despues seguir apoyando dios eddy,positive,0.9707470536231995
4384,espero ganarme iphone prankedy,positive,0.9578076601028442
4385,primero haria iphone seria amenazar destruirlo live tiktok sacar mas plata,negative,0.9909017086029053
4386,si awevo jaja,positive,0.926194429397583
4387,primero haria estrenar youtube azul,positive,0.9530788064002991
4389,quiero,positive,0.9677879810333252
4390,madridista promedio,positive,0.9481648802757263
4391,morro paketaxo jaja disfrutando momento,positive,0.988543689250946
4393,jajajajajaj compa gris bien contento,positive,0.9943231344223022
4394,primero haria regalarselo mama,positive,0.9531077146530151
4397,pues hacerme babosa,negative,0.9877902269363403
4400,primero haria verdad tomar fotos cielo desde cerro jajaja,positive,0.9236442446708679
4404,primero haria volverlo regalar persona ocupase mas yo bendiciones!,positive,0.9885281324386597
4406,iphone descargaria nueva trilogia gta,positive,0.9764447808265686
4409,ecuela,positive,0.9249047040939331
4412,tomaria unas fotos cool,positive,0.9860462546348572
4414,regalaria hermana,positive,0.9673370718955994
4415,gustaria ganar iphone poder grabar contenido tomar mejores fotografias,positive,0.9852150678634644
4419,haria i phone grabar broma restaurante llendome pagar,negative,0.9568542242050171
4423,usria unas buenas fotos,positive,0.9862083196640015
4428,pa ver renalgon gga,positive,0.9343613982200623
4431,usaria ver capitulos partes rosa guadalupe tiktok,positive,0.9878718852996826
4432,amo edy,positive,0.996469259262085
4433,si gano iphone nomas haria pendejo tomaria fotos,negative,0.9722623825073242
4435,usaria buen cod,positive,0.9872257113456726
4438,usuaria ser entrenador,positive,0.9681608080863953
4441,extorsionaria gente indigente tu haces,negative,0.9956024885177612
4442,primero haria iphone seria paparazzi pueblo,negative,0.9158748984336853
4443,ver si suerte bro!!!,positive,0.9859828352928162
4444,quiero pa fresear,positive,0.9607494473457336
4445,quisiera ganar iphone hacerme chakira viendo goles bicho siuuuu!!,positive,0.9730069041252136
4446,genial!!!! espero ganar premio abrazo profe eduard,positive,0.99528568983078
4449,primero haria nuevo iphone historia mencionando prankedy xd,negative,0.9192221164703369
4456,tomar buenas pics,positive,0.9920239448547363
4459,daria mama aun buen celular comunicacion,positive,0.9899175763130188
4465,iphone aprovechar rendimiento camara probar apps ios lanzadas app store necesito averiguar tan rapido interactuan necesidad usar emulador xcode,positive,0.9382701516151428
4467,primero haria seria aparte usarlo carreras seria ver netflix,positive,0.9384644627571106
4468,primero haria regalarlo hijo regalo cumpleanos,positive,0.9594622254371643
4471,tener enemigos si vas tener amigos asi,negative,0.9570808410644531
4473,gustaria ganarme iphone siempre deseado tener uno,positive,0.9794321060180664
4478,regalaria hermano iphone carga justas dura dia dia gracias hacernos reir!,positive,0.9933844208717346
4479,pues tendre primer telefono,positive,0.970610499382019
4480,nunca iphone gustaria ganar saludos prankedy,positive,0.9020867943763733
4481,primero haria tomar unas buenas fotos camara,positive,0.9815924763679504
